"SPECIES","LAKE","STREAM","REACH","DATE","YEAR","MONTH","DAY","GROUND_LIVE","GROUND_DEAD","GROUND_NEW_DEAD","TEMP_C","COMMENTS","FENCE_PASS","AIR_LIVE","GROUND_INTERP","FENCE_INTERP","ADDED_0","DOY","INCLUDED","STREAM_YR","KO_sim"
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44493,2021,10,24,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 303",54,NA,0,1,0,296,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44494,2021,10,25,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 304",27,NA,0,1,0,297,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44495,2021,10,26,NA,NA,NA,NA,"Fence pulled due to budget interpolate decline to 0 on DOY 305",0,NA,0,1,0,298,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44499,2021,10,30,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,302,"Y","COLDSTREAM_2021",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44819,2022,9,15,NA,NA,NA,NA,"",0,NA,0,0,0,257,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44819,2022,9,15,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,257,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44820,2022,9,16,NA,NA,NA,NA,"",0,NA,0,0,0,258,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44821,2022,9,17,NA,NA,NA,NA,"",0,NA,0,0,0,259,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44822,2022,9,18,NA,NA,NA,NA,"",1,NA,0,0,0,260,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44823,2022,9,19,NA,NA,NA,NA,"",6,NA,0,0,0,261,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44824,2022,9,20,NA,NA,NA,NA,"",7,NA,0,0,0,262,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44825,2022,9,21,NA,NA,NA,NA,"",16,NA,0,0,0,263,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44826,2022,9,22,NA,NA,NA,NA,"",18,NA,0,0,0,264,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44827,2022,9,23,NA,NA,NA,NA,"",90,NA,0,0,0,265,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44828,2022,9,24,NA,NA,NA,NA,"",194,NA,0,0,0,266,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44829,2022,9,25,NA,NA,NA,NA,"",89,NA,0,0,0,267,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44830,2022,9,26,NA,NA,NA,NA,"",142,NA,0,0,0,268,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44831,2022,9,27,NA,NA,NA,NA,"",129,NA,0,0,0,269,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44832,2022,9,28,389,0,NA,9,"",175,NA,0,0,0,270,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44833,2022,9,29,NA,NA,NA,NA,"",132,NA,0,0,0,271,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44834,2022,9,30,NA,NA,NA,NA,"",289,NA,0,0,0,272,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44835,2022,10,1,NA,NA,NA,NA,"",363,NA,0,0,0,273,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44836,2022,10,2,848,2,NA,9,"",342,NA,0,0,0,274,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44837,2022,10,3,NA,NA,NA,NA,"",350,NA,0,0,0,275,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44838,2022,10,4,NA,NA,NA,NA,"",349,NA,0,0,0,276,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44839,2022,10,5,NA,NA,NA,NA,"",321,NA,0,0,0,277,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44840,2022,10,6,1353,3,NA,8,"",646,NA,0,0,0,278,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44841,2022,10,7,NA,NA,NA,NA,"",698,NA,0,0,0,279,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44842,2022,10,8,NA,NA,NA,NA,"",755,NA,0,0,0,280,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44843,2022,10,9,NA,NA,NA,NA,"",905,NA,0,0,0,281,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44844,2022,10,10,3022,21,NA,8,"",1232,NA,0,0,0,282,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44845,2022,10,11,NA,NA,NA,NA,"",399,NA,0,0,0,283,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44846,2022,10,12,NA,NA,NA,NA,"",363,NA,0,0,0,284,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44847,2022,10,13,3592,223,NA,8,"",188,NA,0,0,0,285,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44848,2022,10,14,NA,NA,NA,NA,"",114,NA,0,0,0,286,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44849,2022,10,15,NA,NA,NA,NA,"",284,NA,0,0,0,287,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44850,2022,10,16,NA,NA,NA,NA,"",361,NA,0,0,0,288,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44851,2022,10,17,NA,NA,NA,NA,"",509,NA,0,0,0,289,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44852,2022,10,18,NA,NA,NA,NA,"",242,NA,0,0,0,290,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44853,2022,10,19,2817,304,NA,7,"",192,NA,0,0,0,291,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44854,2022,10,20,NA,NA,NA,NA,"",301,NA,0,0,0,292,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44855,2022,10,21,NA,NA,NA,NA,"",264,NA,0,0,0,293,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44856,2022,10,22,NA,NA,NA,NA,"",289,NA,0,0,0,294,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44857,2022,10,23,2367,532,NA,6,"",199,NA,0,0,0,295,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44858,2022,10,24,NA,NA,NA,NA,"",109,NA,0,0,0,296,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44859,2022,10,25,NA,NA,NA,NA,"Fence out with >100 fish interpolate to day 298",54.5,NA,0,1,0,297,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","A-F",44860,2022,10,26,NA,NA,NA,NA,"Fence out with >100 fish interpolate to day 299",0,NA,0,1,0,298,"Y","COLDSTREAM_2022",1
"KOKANEE","KALAMALKA","COLDSTREAM","ALL",44864,2022,10,30,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,302,"Y","COLDSTREAM_2022",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33055,1990,7,1,0,NA,NA,NA,"ADDED_0 at start to simlulate Kokanee assumptions",NA,0,1,0,1,182,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33057,1990,7,3,0,NA,0,NA,"",NA,NA,0,0,0,184,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33058,1990,7,4,0,NA,0,NA,"",NA,NA,0,0,0,185,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33059,1990,7,5,0,NA,NA,NA,"Linear interpolation of ground counts.",NA,NA,1,0,0,186,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33060,1990,7,6,0,NA,0,NA,"",NA,NA,0,0,0,187,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33061,1990,7,7,0,NA,NA,NA,"Linear interpolation of ground counts.",NA,NA,1,0,0,188,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33062,1990,7,8,0,NA,NA,NA,"Linear interpolation of ground counts.",0,NA,1,0,0,189,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33063,1990,7,9,0,NA,NA,NA,"Linear interpolation of ground counts.",0,NA,1,0,0,190,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33064,1990,7,10,15,NA,0,NA,"",15,NA,0,0,0,191,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33065,1990,7,11,12.5,NA,NA,NA,"Linear interpolation of ground counts.",0,60,1,0,0,192,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33066,1990,7,12,10,NA,1,NA,"",0,NA,0,0,0,193,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33067,1990,7,13,9,NA,0,NA,"",0,NA,0,0,0,194,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33068,1990,7,14,6.5,NA,NA,NA,"Linear interpolation of ground counts.",1,NA,1,0,0,195,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33069,1990,7,15,4,NA,0,NA,"",0,NA,0,0,0,196,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33070,1990,7,16,0,NA,0,NA,"",0,0,0,0,0,197,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33071,1990,7,17,2,NA,0,NA,"",32,NA,0,0,0,198,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33072,1990,7,18,33,NA,1,NA,"",2,0,0,0,0,199,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33073,1990,7,19,35,NA,2,NA,"",11,NA,0,0,0,200,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33074,1990,7,20,44,NA,0,NA,"",35,NA,0,0,0,201,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33075,1990,7,21,102,NA,2,NA,"",19,NA,0,0,0,202,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33076,1990,7,22,320,NA,2,NA,"",220,NA,0,0,0,203,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33077,1990,7,23,282,NA,3,NA,"",0,250,0,0,0,204,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33078,1990,7,24,272,NA,4,NA,"",37,NA,0,0,0,205,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33079,1990,7,25,367,NA,8,NA,"",60,NA,0,0,0,206,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33080,1990,7,26,319,NA,15,NA,"",223,300,0,0,0,207,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33081,1990,7,27,456,NA,2,NA,"",454,NA,0,0,0,208,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33082,1990,7,28,1124,NA,4,NA,"",252,NA,0,0,0,209,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33083,1990,7,29,1249,NA,15,NA,"",107,NA,0,0,0,210,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33084,1990,7,30,1306,NA,34,NA,"",0,NA,0,0,0,211,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33085,1990,7,31,1174,NA,65,NA,"",-2,2100,0,0,0,212,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33086,1990,8,1,1076,NA,88,NA,"",82,NA,0,0,0,213,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33087,1990,8,2,1256,NA,114,NA,"",211,NA,0,0,0,214,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33088,1990,8,3,1273,NA,103,NA,"",126,200,0,0,0,215,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33089,1990,8,4,1279,NA,98,NA,"",295,NA,0,0,0,216,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33090,1990,8,5,1270,NA,117,NA,"New entries est. used for weir count.",106.2198734,NA,0,1,0,217,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33091,1990,8,6,1467,NA,43,NA,"New entries est. used for weir count.",278.9649938,2000,0,1,0,218,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33092,1990,8,7,1355,NA,322,NA,"",322,NA,0,0,0,219,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33093,1990,8,8,3200,NA,152,NA,"",2163,NA,0,0,0,220,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33094,1990,8,9,3011,NA,167,NA,"",62,NA,0,0,0,221,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33095,1990,8,10,2648,NA,326,NA,"",349,NA,0,0,0,222,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33096,1990,8,11,2928,NA,217,NA,"",-97,NA,0,0,0,223,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33097,1990,8,12,2287,NA,428,NA,"",76,NA,0,0,0,224,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33098,1990,8,13,1891,NA,416,NA,"",217,NA,0,0,0,225,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33099,1990,8,14,1827,NA,375,NA,"",13,2000,0,0,0,226,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33100,1990,8,15,1892,NA,168,NA,"",-21,NA,0,0,0,227,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33101,1990,8,16,1250,NA,472,NA,"",-13,NA,0,0,0,228,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33102,1990,8,17,1821,NA,307,NA,"",723,NA,0,0,0,229,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33103,1990,8,18,2009,NA,212,NA,"",1028,NA,0,0,0,230,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33104,1990,8,19,2272,NA,195,NA,"",81,NA,0,0,0,231,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33105,1990,8,20,2384,NA,430,NA,"",-54,NA,0,0,0,232,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33106,1990,8,21,2039,NA,290,NA,"",75,NA,0,0,0,233,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33107,1990,8,22,2062,NA,98,NA,"",-77,1550,0,0,0,234,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33108,1990,8,23,1784,NA,220,NA,"",1,NA,0,0,0,235,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33109,1990,8,24,1634,NA,137,NA,"",0,NA,0,0,0,236,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33110,1990,8,25,1485,NA,162,NA,"",-2,NA,0,0,0,237,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33111,1990,8,26,1377,NA,186,NA,"",88,NA,0,0,0,238,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33112,1990,8,27,1186,NA,199,NA,"",4,NA,0,0,0,239,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33113,1990,8,28,965,NA,156,NA,"",1,NA,0,0,0,240,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33114,1990,8,29,812,NA,209,NA,"New entries est. used for weir count.",25.73784746,NA,0,1,0,241,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33115,1990,8,30,548,NA,259,NA,"",0,NA,0,0,0,242,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33116,1990,8,31,379,NA,160,NA,"",39,400,0,0,0,243,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33117,1990,9,1,311,NA,147,NA,"",53,NA,0,0,0,244,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33118,1990,9,2,271,NA,83,NA,"",23,NA,0,0,0,245,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33119,1990,9,3,216,NA,119,NA,"",137,NA,0,0,0,246,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33120,1990,9,4,321,NA,54,NA,"",19,NA,0,0,0,247,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33121,1990,9,5,281,NA,26,NA,"",167,500,0,0,0,248,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33122,1990,9,6,412,NA,65,NA,"",29,NA,0,0,0,249,"Y","CATHEAD_1990",0
"PINK","PACIFIC OCEAN","CATHEAD","699",33123,1990,9,7,375,NA,18,NA,"New entries est. used for weir count.",-26.31829833,NA,0,1,0,250,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","CATHEAD","699",33144,1990,9,28,0,NA,NA,NA,"ADDED_0 to close off AUC ests",NA,0,1,0,1,271,"Y","CATHEAD_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33055,1990,7,1,0,NA,NA,NA,"ADDED_0 at start to simlulate Kokanee assumptions",NA,0,1,0,1,182,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33065,1990,7,11,NA,NA,NA,NA,"",NA,0,0,0,0,192,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33066,1990,7,12,NA,NA,NA,NA,"",NA,NA,0,0,0,193,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33067,1990,7,13,NA,NA,NA,NA,"",NA,NA,0,0,0,194,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33068,1990,7,14,NA,NA,NA,NA,"",NA,NA,0,0,0,195,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33069,1990,7,15,NA,NA,NA,NA,"",NA,NA,0,0,0,196,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33070,1990,7,16,NA,NA,NA,NA,"",NA,0,0,0,0,197,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33071,1990,7,17,NA,NA,NA,NA,"",NA,NA,0,0,0,198,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33072,1990,7,18,NA,NA,NA,NA,"",NA,0,0,0,0,199,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33073,1990,7,19,NA,NA,NA,NA,"",NA,NA,0,0,0,200,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33074,1990,7,20,NA,NA,NA,NA,"",NA,NA,0,0,0,201,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33075,1990,7,21,NA,NA,NA,NA,"",NA,NA,0,0,0,202,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33076,1990,7,22,NA,NA,NA,NA,"",NA,NA,0,0,0,203,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33077,1990,7,23,0,NA,0,NA,"Weir not complete.",0,0,0,1,0,204,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33078,1990,7,24,0,NA,0,NA,"Weir not complete.",0,NA,0,1,0,205,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33079,1990,7,25,4,NA,0,NA,"",9,NA,0,0,0,206,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33080,1990,7,26,9,NA,0,NA,"Interpolated ground counts",0,0,1,0,0,207,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33081,1990,7,27,14,NA,0,NA,"Interpolated ground counts",0,NA,1,0,0,208,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33082,1990,7,28,19,NA,0,NA,"Interpolated ground counts",83,NA,1,0,0,209,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33083,1990,7,29,24,NA,0,NA,"",0,NA,0,0,0,210,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33084,1990,7,30,46,NA,0,NA,"",0,NA,0,0,0,211,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33085,1990,7,31,79,NA,0,NA,"",0,0,0,0,0,212,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33086,1990,8,1,83,NA,0,NA,"",2,NA,0,0,0,213,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33087,1990,8,2,71,NA,0,NA,"",0,NA,0,0,0,214,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33088,1990,8,3,52,NA,0,NA,"",26,25,0,0,0,215,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33089,1990,8,4,135,NA,0,NA,"",109,NA,0,0,0,216,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33090,1990,8,5,205,NA,0,NA,"",22,NA,0,0,0,217,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33091,1990,8,6,285,NA,0,NA,"",40,1000,0,0,0,218,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33092,1990,8,7,186,NA,2,NA,"",7,NA,0,0,0,219,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33093,1990,8,8,401,NA,4,NA,"",500,NA,0,0,0,220,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33094,1990,8,9,687,NA,1,NA,"",144,NA,0,0,0,221,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33095,1990,8,10,714,NA,1,NA,"",181,NA,0,0,0,222,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33096,1990,8,11,856,NA,1,NA,"",4,NA,0,0,0,223,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33097,1990,8,12,921,NA,5,NA,"",1,NA,0,0,0,224,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33098,1990,8,13,885,NA,12,NA,"",6,NA,0,0,0,225,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33099,1990,8,14,798,NA,29,NA,"",4,200,0,0,0,226,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33100,1990,8,15,929,NA,42,NA,"",7,NA,0,0,0,227,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33101,1990,8,16,800,NA,36,NA,"",28,NA,0,0,0,228,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33102,1990,8,17,860,NA,51,NA,"",38,NA,0,0,0,229,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33103,1990,8,18,1233,NA,72,NA,"",673,NA,0,0,0,230,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33104,1990,8,19,572,NA,40,NA,"",17,NA,0,0,0,231,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33105,1990,8,20,1613,NA,75,NA,"",201,NA,0,0,0,232,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33106,1990,8,21,1656,NA,35,NA,"",31,NA,0,0,0,233,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33107,1990,8,22,1640,NA,64,NA,"",5,1100,0,0,0,234,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33108,1990,8,23,1617,NA,80,NA,"",17,NA,0,0,0,235,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33109,1990,8,24,1524,NA,136,NA,"",31,NA,0,0,0,236,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33110,1990,8,25,1355,NA,131,NA,"",11,NA,0,0,0,237,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33111,1990,8,26,1333,NA,74,NA,"",218,NA,0,0,0,238,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33112,1990,8,27,1150,NA,192,NA,"",141,NA,0,0,0,239,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33113,1990,8,28,1293,NA,190,NA,"",53,NA,0,0,0,240,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33114,1990,8,29,1078,NA,178,NA,"",43,NA,0,0,0,241,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33115,1990,8,30,943,NA,187,NA,"",74,NA,0,0,0,242,"Y","HERRING_1990",1
"PINK","PACIFIC OCEAN","HERRING","692",33116,1990,8,31,871,NA,146,NA,"",100,750,0,0,0,243,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33117,1990,9,1,800,NA,102,NA,"",175,NA,0,0,0,244,"Y","HERRING_1990",0
"PINK","PACIFIC OCEAN","HERRING","692",33118,1990,9,2,881,NA,77,NA,"",161,NA,0,0,0,245,"Y","HERRING_1990",0
